17.94682	46.2243	38	371	0	0	0	0	33	390	0	0	0	1	0	0	0	33	392	0	0	0	54	408	0	0	0	56	365	0	0	0	97	371	0	0	0	26
18.64319	46.21589	57	1770	0	1	0	0	52	1991	0	0	0	0	0	0	18	60	1822	0	0	17	92	2049	35	6	9	123	1956	1	2	5	101	1924	1	0	1	2
17.92838	46.17721	14	174	58	0	0	0	26	205	0	0	0	51	0	0	0	28	198	47	0	0	29	200	46	0	0	6	237	8	0	0	102	159	0	0	0	0
18.20487	46.00085	68	9	1	0	429	0	65	47	3	0	0	530	0	0	0	118	0	571	0	1	109	4	622	0	0	94	4	583	0	0	107	3	588	0	1	0
18.35	46.46667	169	758	0	0	0	0	563	434	1	0	0	0	0	0	0	420	619	0	0	0	189	719	0	1	0	93	820	0	1	0	115	840	7	0	0	0
18.51136	46.17727	126	767	122	0	0	0	194	929	0	0	0	0	111	1	1	163	827	87	0	0	132	882	92	2	2	117	879	56	0	0	116	937	30	0	0	0
18.46183	46.02703	36	883	21	1	0	0	36	1146	0	0	0	20	0	0	10	30	1053	9	0	1	40	1196	24	0	0	46	1142	15	0	1	120	1078	2	0	0	1
18.52364	46.10835	146	485	1	0	0	0	122	656	0	0	0	0	0	0	0	134	620	0	0	0	135	669	0	0	0	108	672	0	0	0	123	659	1	0	0	0
18.35328	46.04201	54	164	271	0	0	0	92	237	0	0	0	325	0	0	0	108	189	322	0	0	100	211	349	0	0	92	178	338	0	0	126	188	0	0	296	2
18.12057	46.00626	161	11	0	0	0	0	188	3	0	0	0	0	0	0	0	180	6	0	0	0	164	32	0	0	0	134	12	0	0	0	127	12	1	0	0	0
18.15	46.13333	154	2	0	0	0	0	145	5	0	0	0	0	0	0	0	139	1	0	0	0	124	0	0	0	0	116	1	0	0	0	128	0	0	0	0	0
18.55179	46.00424	187	1055	4	0	0	0	174	1324	0	0	0	6	0	0	3	183	1189	8	0	1	124	1334	37	0	1	101	1341	4	0	5	129	1388	4	0	0	0
18.05011	46.17402	116	0	0	0	0	0	120	0	0	0	0	0	0	0	0	109	0	0	0	0	144	1	0	0	0	112	0	0	0	0	137	0	0	0	0	0
18.21478	46.27448	205	346	0	0	0	0	188	421	1	0	0	0	0	0	0	152	408	52	0	116	113	427	1	0	19	136	420	0	0	78	137	425	0	0	0	109
18.1	46.2	171	0	0	0	0	0	176	10	0	0	0	0	0	0	0	160	2	0	0	0	173	0	0	0	0	143	0	0	0	0	143	0	0	0	0	0
18.59278	46.34722	31	1029	1	0	0	0	49	1278	1	0	0	0	0	0	12	46	1066	0	0	11	32	1198	6	0	2	43	1139	0	0	0	144	1309	0	0	0	7
18.26494	46.19278	61	332	0	0	0	0	87	374	0	0	0	11	0	0	1	123	386	1	0	0	132	417	1	0	0	139	423	4	1	1	144	410	0	0	0	0
18.32809	46.00719	133	17	250	0	0	0	267	19	0	0	0	280	4	0	0	250	23	335	0	1	101	25	328	0	0	198	7	313	0	0	144	33	346	0	0	1
18.31991	46.066	349	119	282	1	0	0	174	312	0	0	0	444	0	0	1	148	351	483	0	0	99	423	500	1	0	100	443	467	0	0	144	462	1	0	394	2
